Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Distance
GA,2520,SUB,3928,BPN,3919,,0,738 CRK,817.9175738579373
GA,2520,SUB,3928,BWN,3272,Y,0,319 320,1390.8072584400918
GA,2520,SUB,3928,CGK,3275,,0,738 332,691.205407719222
GA,2520,SUB,3928,DPS,3940,,0,CRK 738,302.9930274743119
GA,2520,SUB,3928,JED,2072,,0,744,8644.767070741684
GA,2520,SUB,3928,LOP,8401,,0,CRK,413.58993829334025
GA,2520,SUB,3928,SIN,3316,,0,738,1376.147932597668
GA,2520,SUB,3928,SRG,3901,,0,CRK,269.92344539272204
GA,2520,SUB,3928,UPG,3240,,0,CRK,791.1394044137411
GA,2520,SYD,3361,CGK,3275,,0,332,5518.921520003282
GA,2520,SYD,3361,DPS,3940,,0,332,4622.148955716018
GA,2520,TIM,3243,DJJ,3244,,0,738,457.46349946936346
GA,2520,TIM,3243,DPS,3940,,0,738,2443.6745194652162
GA,2520,TJQ,3904,CGK,3275,,0,735 CRK,395.0723870238748
GA,2520,TKG,6223,BTH,3903,,0,CRK,717.0433757480449
GA,2520,TKG,6223,CGK,3275,,0,738,191.09426400880378
GA,2520,TMC,6204,DPS,3940,,0,AT7,453.6611800233258
GA,2520,TMC,6204,KOE,3916,,0,AT7,492.4246652027594
GA,2520,TNJ,3906,CGK,3275,,0,CRK,818.4296880234976
GA,2520,TPE,2276,CGK,3275,,0,738,3811.1865868927016
GA,2520,TPE,2276,DPS,3940,Y,0,333,3818.2512011151816
GA,2520,TPE,2276,SIN,3316,Y,0,333,3222.382883729604
GA,2520,TRK,3920,BPN,3919,,0,CRK,516.4197268781629
GA,2520,TTE,3253,CGK,3275,,0,735 CRK,2427.178317107857
GA,2520,TTE,3253,MDC,3250,,0,CRK,284.3552184217922
GA,2520,TTE,3253,UPG,3240,,0,CRK,1088.643601614607
GA,2520,UPG,3240,AMQ,3256,,0,738,958.099362233683
GA,2520,UPG,3240,BIK,3241,,0,738,1887.3639524816374
GA,2520,UPG,3240,BPN,3919,,0,738,514.882043724391
GA,2520,UPG,3240,CGK,3275,,0,332 738,1432.2078872051488
GA,2520,UPG,3240,DJJ,3244,,0,738,2341.8035674079306
GA,2520,UPG,3240,DPS,3940,,0,738 CRK,634.4079855449019
GA,2520,UPG,3240,GTO,3247,,0,738,731.8126745131226
GA,2520,UPG,3240,JOG,3898,,0,CRK,1052.4513488641187
GA,2520,UPG,3240,KDI,3890,,0,738 CRK,335.6282555518928
GA,2520,UPG,3240,LOP,8401,,0,CRK,547.4550552725664
GA,2520,UPG,3240,MDC,3250,,0,CRK,946.8106241636958
GA,2520,UPG,3240,PLW,3249,,0,738,462.3825959563991
GA,2520,UPG,3240,SIN,3316,,0,319,1869.649157524098
GA,2520,UPG,3240,SOQ,3261,,0,CRK,1382.5716095024463
GA,2520,UPG,3240,SUB,3928,,0,CRK,791.1394044137411
GA,2520,UPG,3240,TTE,3253,,0,CRK,1088.643601614607
GE,5038,AKJ,2299,TPE,2276,,0,330,2823.2134787341747
GE,5038,BKK,3885,TPE,2276,,0,330,2489.404790770465
GE,5038,CJU,2370,TPE,2276,,0,320,1067.0754087842056
GE,5038,CKG,3393,TSA,2275,,0,321,1558.639140024175
GE,5038,CNX,3931,TPE,2276,,0,321,2398.470900873721
GE,5038,CSX,3371,KHH,2264,,0,320,949.5642032359281
GE,5038,CSX,3371,TPE,2276,,0,321,868.0873113231828
GE,5038,CTS,2287,TPE,2276,,0,330,2712.303351078384
GE,5038,DYG,6353,TPE,2276,,0,321,1157.4779936311932
GE,5038,FOC,3385,KHH,2264,,0,320,379.8294351017222
GE,5038,FOC,3385,RMQ,2268,,0,321,209.2936952046901
GE,5038,FOC,3385,TSA,2275,,0,321,212.6166266955975
GE,5038,HFE,3389,KHH,2264,,0,320,1066.7525351426082
GE,5038,HFE,3389,TSA,2275,,0,321,854.0817597931385
GE,5038,HGH,3386,TSA,2275,,0,321,584.2355704323386
GE,5038,HKD,2288,TPE,2276,,0,330,2585.7325164836343
GE,5038,HUN,2278,RMQ,2268,,0,AT7,104.66869902156964
GE,5038,HUN,2278,TSA,2275,,0,AT7,116.53467038601448
GE,5038,ISG,2387,TPE,2276,,0,320,313.46919200202393
GE,5038,KHH,2264,CSX,3371,,0,320,949.5642032359281
GE,5038,KHH,2264,FOC,3385,,0,320,379.8294351017222
GE,5038,KHH,2264,HFE,3389,,0,320,1066.7525351426082
GE,5038,KHH,2264,KNH,2259,,0,AT7,289.07695670995093
GE,5038,KHH,2264,MFM,3121,,0,320,696.500835253083
GE,5038,KHH,2264,MZG,2272,,0,AT7,132.71263927892778
GE,5038,KHH,2264,NNG,3373,,0,320,1249.870910330301
GE,5038,KHH,2264,XMN,3383,,0,320,314.8290418169104
GE,5038,KHH,2264,XUZ,4149,,0,320,1305.5344085885342
GE,5038,KIX,3992,TPE,2276,,0,330 321,1702.9337846319086
GE,5038,KNH,2259,KHH,2264,,0,AT7,289.07695670995093
GE,5038,KNH,2259,MZG,2272,,0,AT7,160.45067039066967
GE,5038,KNH,2259,TSA,2275,,0,AT7,330.22183142265135
GE,5038,KUH,5994,TPE,2276,,0,330,2890.816597132898
GE,5038,MFM,3121,KHH,2264,,0,320,696.500835253083
GE,5038,MFM,3121,RMQ,2268,,0,320,755.7416652663265
GE,5038,MFM,3121,TPE,2276,,0,321 320,843.6323213961392
GE,5038,MZG,2272,KHH,2264,,0,AT7,132.71263927892778
GE,5038,MZG,2272,KNH,2259,,0,AT7,160.45067039066967
GE,5038,MZG,2272,TSA,2275,,0,AT7,256.6112524273
GE,5038,NNG,3373,KHH,2264,,0,320,1249.870910330301
GE,5038,NNG,3373,RMQ,2268,,0,320,1282.8905982926303
GE,5038,NRT,2279,TPE,2276,,0,320,2181.019856614771
GE,5038,OKA,2384,TPE,2276,,0,320 321,654.7255297282596
GE,5038,PVG,3406,RMQ,2268,,0,321,773.6878430066212
GE,5038,PVG,3406,TPE,2276,,0,330,676.800166159119
GE,5038,PVG,3406,TSA,2275,,0,321,675.8528263471638
GE,5038,REP,3035,TPE,2276,,0,321,2238.03368147952
GE,5038,RMQ,2268,FOC,3385,,0,321,209.2936952046901
GE,5038,RMQ,2268,HUN,2278,,0,AT7,104.66869902156964
GE,5038,RMQ,2268,MFM,3121,,0,320,755.7416652663265
GE,5038,RMQ,2268,NNG,3373,,0,320,1282.8905982926303
GE,5038,RMQ,2268,PVG,3406,,0,321,773.6878430066212
GE,5038,RMQ,2268,XMN,3383,,0,321,254.34080306270096
GE,5038,ROR,2256,TPE,2276,,0,320,2424.260075418782
GE,5038,SHA,3391,TSA,2275,,0,321,681.78660706284
GE,5038,TPE,2276,AKJ,2299,,0,330,2823.2134787341747
GE,5038,TPE,2276,BKK,3885,,0,330,2489.404790770465
GE,5038,TPE,2276,CJU,2370,,0,320,1067.0754087842056
GE,5038,TPE,2276,CNX,3931,,0,321,2398.470900873721
GE,5038,TPE,2276,CSX,3371,,0,321,868.0873113231828
GE,5038,TPE,2276,CTS,2287,,0,330,2712.303351078384
GE,5038,TPE,2276,DYG,6353,,0,321,1157.4779936311932
GE,5038,TPE,2276,HKD,2288,,0,330,2585.7325164836343
GE,5038,TPE,2276,ISG,2387,,0,320,313.46919200202393
GE,5038,TPE,2276,KIX,3992,,0,330 321,1702.9337846319086
GE,5038,TPE,2276,KUH,5994,,0,330,2890.816597132898
GE,5038,TPE,2276,MFM,3121,,0,321 320,843.6323213961392
GE,5038,TPE,2276,NRT,2279,,0,320,2181.019856614771
GE,5038,TPE,2276,OKA,2384,,0,320 321,654.7255297282596
GE,5038,TPE,2276,PVG,3406,,0,330,676.800166159119
GE,5038,TPE,2276,REP,3035,,0,321,2238.03368147952
GE,5038,TPE,2276,ROR,2256,,0,320,2424.260075418782
GE,5038,TPE,2276,WUX,6390,Y,0,738,717.8260663730083
GE,5038,TPE,2276,XUZ,4149,,0,321,1059.8851519567947
GE,5038,TSA,2275,CKG,3393,,0,321,1558.639140024175
GE,5038,TSA,2275,FOC,3385,,0,321,212.6166266955975
GE,5038,TSA,2275,HFE,3389,,0,321,854.0817597931385
GE,5038,TSA,2275,HGH,3386,,0,321,584.2355704323386
GE,5038,TSA,2275,HUN,2278,,0,AT7,116.53467038601448
GE,5038,TSA,2275,KNH,2259,,0,AT7,330.22183142265135
GE,5038,TSA,2275,MZG,2272,,0,AT7,256.6112524273
GE,5038,TSA,2275,PVG,3406,,0,321,675.8528263471638
GE,5038,TSA,2275,SHA,3391,,0,321,681.78660706284
GE,5038,TSA,2275,TSN,3368,,0,321,1611.7433951810567
GE,5038,TSA,2275,WUH,3376,,0,321,960.9300647164339
GE,5038,TSN,3368,TSA,2275,,0,321,1611.7433951810567
GE,5038,WUH,3376,TSA,2275,,0,321,960.9300647164339
GE,5038,WUX,6390,TPE,2276,Y,0,738,717.8260663730083
GE,5038,XMN,3383,KHH,2264,,0,320,314.8290418169104
GE,5038,XMN,3383,RMQ,2268,,0,321,254.34080306270096
GE,5038,XUZ,4149,KHH,2264,,0,320,1305.5344085885342
GE,5038,XUZ,4149,TPE,2276,,0,321,1059.8851519567947
GF,2638,ADD,1107,BAH,2057,,0,320,2292.2125549688662
GF,2638,AMM,2170,BAH,2057,,0,320 321,1545.7548923741624
GF,2638,ATH,3941,LCA,1197,,0,320,930.218089569284
GF,2638,AUH,2179,BAH,2057,,0,320,452.4397768679105
GF,2638,BAH,2057,ADD,1107,,0,320,2292.2125549688662
GF,2638,BAH,2057,AMM,2170,,0,320 321,1545.7548923741624
GF,2638,BAH,2057,AUH,2179,,0,320,452.4397768679105
GF,2638,BAH,2057,BEY,2177,,0,320,1679.4717775172264
GF,2638,BAH,2057,BGW,4130,,0,320,992.4077615015808
GF,2638,BAH,2057,BKK,3885,,0,332 330,5386.269826105052
GF,2638,BAH,2057,BOM,2997,,0,321 320,2412.726774739836
GF,2638,BAH,2057,CAI,1128,,0,320 321,1929.7978128004047
GF,2638,BAH,2057,CDG,1382,,0,320,4821.750640817048
GF,2638,BAH,2057,COK,3136,,0,321,3246.989439655219
GF,2638,BAH,2057,DEL,3093,,0,321,2619.7842235483763
GF,2638,BAH,2057,DMM,2064,,0,320,86.1855358604365
GF,2638,BAH,2057,DOH,11051,,0,320,147.74768629392926
GF,2638,BAH,2057,DWC,8076,,0,320 321,479.09551970433614
GF,2638,BAH,2057,DXB,2188,,0,320 321,487.0576272614644
GF,2638,BAH,2057,FRA,340,,0,320,4439.791452024142
GF,2638,BAH,2057,IKA,4330,,0,320,1018.1101861474776
GF,2638,BAH,2057,ISB,2223,,0,330,2307.547711912568
GF,2638,BAH,2057,IST,1701,,0,320,2586.0657410642557
GF,2638,BAH,2057,JED,2072,,0,321 320 330 332,1272.1922356337664
GF,2638,BAH,2057,KHI,2206,,0,320 321 332,1663.2789337738147
GF,2638,BAH,2057,KRT,1175,,0,320,2217.710773474501
GF,2638,BAH,2057,KWI,2176,,0,320 321,420.423411553827
GF,2638,BAH,2057,LCA,1197,,0,320,1884.5794216635225
GF,2638,BAH,2057,LHE,2207,,0,330 332,2381.2343442232705
GF,2638,BAH,2057,LHR,507,,0,332 320,5093.738851818934
GF,2638,BAH,2057,MAA,3144,,0,321,3415.4703877257193
GF,2638,BAH,2057,MCT,2194,,0,320,826.7031748977273
GF,2638,BAH,2057,MED,2074,,0,320,1113.7348699818635
GF,2638,BAH,2057,MHD,4331,,0,320,1398.740214399153
GF,2638,BAH,2057,MNL,2397,,0,330 332,7369.834759719997
GF,2638,BAH,2057,NJF,7490,,0,321 320,877.3951059791079
GF,2638,BAH,2057,PEW,2219,,0,330 321 332,2178.6017900736333
GF,2638,BAH,2057,RUH,2082,,0,320 321,420.65955544710664
GF,2638,BAH,2057,SAH,3980,,0,320,1372.1609887467941
GF,2638,BAH,2057,SKT,6776,,0,321,2396.030023859228
GF,2638,BAH,2057,TRV,3153,,0,321,3405.8957621868017
GF,2638,BEY,2177,BAH,2057,,0,320,1679.4717775172264
GF,2638,BGW,4130,BAH,2057,,0,320,992.4077615015808
GF,2638,BKK,3885,BAH,2057,,0,332 330,5386.269826105052
GF,2638,BOM,2997,BAH,2057,,0,320 321,2412.726774739836
GF,2638,CAI,1128,BAH,2057,,0,320 321,1929.7978128004047
GF,2638,CDG,1382,BAH,2057,,0,320,4821.750640817048
GF,2638,COK,3136,BAH,2057,,0,321,3246.989439655219
GF,2638,DEL,3093,BAH,2057,,0,321,2619.7842235483763
GF,2638,DMM,2064,BAH,2057,,0,320,86.1855358604365
GF,2638,DOH,11051,BAH,2057,,0,320,147.74768629392926
GF,2638,DWC,8076,BAH,2057,,0,320 321,479.09551970433614
GF,2638,DXB,2188,BAH,2057,,0,320 321,487.0576272614644
GF,2638,FRA,340,BAH,2057,,0,320,4439.791452024142
GF,2638,IKA,4330,BAH,2057,,0,320,1018.1101861474776
GF,2638,ISB,2223,BAH,2057,,0,330,2307.547711912568
GF,2638,IST,1701,BAH,2057,,0,320,2586.0657410642557
GF,2638,JED,2072,BAH,2057,,0,321 320 330 332,1272.1922356337664
GF,2638,KHI,2206,BAH,2057,,0,320 321 332,1663.2789337738147
GF,2638,KRT,1175,BAH,2057,,0,320,2217.710773474501
GF,2638,KWI,2176,BAH,2057,,0,320 321,420.423411553827
GF,2638,LCA,1197,ATH,3941,Y,0,320,930.218089569284
GF,2638,LCA,1197,BAH,2057,,0,320,1884.5794216635225
GF,2638,LHE,2207,BAH,2057,,0,330 332,2381.2343442232705
GF,2638,LHR,507,BAH,2057,,0,332 320,5093.738851818934
GF,2638,LHR,507,DFW,3670,Y,0,777,7627.239393385962
GF,2638,MAA,3144,BAH,2057,,0,321,3415.4703877257193
GF,2638,MCT,2194,BAH,2057,,0,320,826.7031748977273
GF,2638,MED,2074,BAH,2057,,0,320,1113.7348699818635
GF,2638,MHD,4331,BAH,2057,,0,320,1398.740214399153
GF,2638,MNL,2397,BAH,2057,,0,330,7369.834759719997
GF,2638,NJF,7490,BAH,2057,,0,321 320,877.3951059791079
GF,2638,PEW,2219,BAH,2057,,0,330 321 332,2178.6017900736333
GF,2638,RUH,2082,BAH,2057,,0,320 321,420.65955544710664
GF,2638,SAH,3980,BAH,2057,,0,320,1372.1609887467941
GF,2638,SKT,6776,BAH,2057,,0,321,2396.030023859228
GF,2638,TRV,3153,BAH,2057,,0,321,3405.8957621868017
GK,14118,CTS,2287,KIX,3992,,0,320,1083.446647819533
GK,14118,CTS,2287,NGO,3942,,0,320,976.3850745831013
GK,14118,CTS,2287,NRT,2279,,0,320,787.5669744549527
GK,14118,FUK,2305,KIX,3992,,0,320,451.5562667571707
GK,14118,FUK,2305,NGO,3942,,0,320,600.9758186683841
GK,14118,FUK,2305,NRT,2279,,0,320,939.7739567020851
GK,14118,KIX,3992,CTS,2287,,0,320,1083.446647819533
GK,14118,KIX,3992,FUK,2305,,0,320,451.5562667571707
GK,14118,KIX,3992,NRT,2279,,0,320,490.805280836186
GK,14118,KIX,3992,OKA,2384,,0,320,1169.4826077585315
GK,14118,KOJ,2307,NGO,3942,,0,320,659.4149782644298
GK,14118,KOJ,2307,NRT,2279,,0,320,995.4242441550898
GK,14118,MYJ,2333,NRT,2279,,0,320,733.9056269550028
GK,14118,NGO,3942,CTS,2287,,0,320,976.3850745831013
GK,14118,NGO,3942,FUK,2305,,0,320,600.9758186683841
GK,14118,NGO,3942,KOJ,2307,,0,320,659.4149782644298
GK,14118,NRT,2279,CTS,2287,,0,320,787.5669744549527
GK,14118,NRT,2279,FUK,2305,,0,320,939.7739567020851
GK,14118,NRT,2279,KIX,3992,,0,320,490.805280836186
GK,14118,NRT,2279,KOJ,2307,,0,320,995.4242441550898
GK,14118,NRT,2279,MYJ,2333,,0,320,733.9056269550028
GK,14118,NRT,2279,OIT,2310,,0,320,830.8636011532233
GK,14118,NRT,2279,OKA,2384,,0,320,1611.9710185632111
GK,14118,NRT,2279,TAK,2337,,0,320,605.223371523288
GK,14118,OIT,2310,NRT,2279,,0,320,830.8636011532233
GK,14118,OKA,2384,KIX,3992,,0,320,1169.4826077585315
GK,14118,OKA,2384,NRT,2279,,0,320,1611.9710185632111
GK,14118,TAK,2337,NRT,2279,,0,320,605.223371523288
GL,921,AGM,7642,IOQ,\N,,0,BH2,
GL,921,AGM,7642,KUS,4248,,0,BH2,
GL,921,AGM,7642,KUZ,\N,,0,BH2,
GL,921,AGM,7642,SGG,\N,,0,BH2,
GL,921,AGM,7642,TQI,\N,,0,BH2,
GL,921,AOQ,\N,JUV,5448,,0,BH2,
GL,921,CNP,5439,KUS,4248,,0,DH8,
GL,921,CNP,5439,OBY,8208,,0,NDE,37.825789393732876
GL,921,CPH,609,SFJ,9,,0,332,3429.132102181229
GL,921,GOH,8,JAV,3995,,0,DH8,562.445337282588
GL,921,GOH,8,JFR,5440,,0,DH8,264.65876633564585
GL,921,GOH,8,JHS,5447,,0,DH8,321.0664013225075
GL,921,GOH,8,JSU,5443,,0,DH7,148.37328661719081
GL,921,GOH,8,KEF,16,,0,DH8,1400.5551093321362
GL,921,GOH,8,KUS,4248,,0,DH8,
GL,921,GOH,8,SFJ,9,,0,DH8,316.8319835437087
GL,921,GOH,8,UAK,7,,0,DH8,463.69236631215006
GL,921,IKE,\N,SAE,\N,,0,BH2,
GL,921,IKE,\N,UMD,8628,,0,BH2,
GL,921,IOQ,\N,AGM,7642,,0,BH2,
GL,921,IOT,\N,JUU,\N,,0,BH2,
GL,921,IOT,\N,UMD,8628,,0,BH2,
GL,921,IUI,\N,JUV,5448,,0,BH2,
GL,921,IUI,\N,TQA,\N,,0,BH2,
GL,921,JAV,3995,GOH,8,,0,DH8,562.445337282588
GL,921,JAV,3995,JEG,3997,,0,DH8,90.03987862348565
GL,921,JAV,3995,JQA,5449,,0,DH8,177.11975594960433
GL,921,JAV,3995,JUV,5448,,0,DH8,434.6627716798616
GL,921,JAV,3995,SFJ,9,,0,DH8,248.4851710319598
GL,921,JEG,3997,JAV,3995,,0,DH8,90.03987862348565
GL,921,JEG,3997,JHS,5447,,0,DH8,200.8126818702037
GL,921,JEG,3997,SFJ,9,,0,DH8,208.96915328052796
GL,921,JFR,5440,GOH,8,,0,DH8,264.65876633564585
GL,921,JFR,5440,UAK,7,,0,DH8,242.49268993768794
GL,921,JHS,5447,GOH,8,,0,DH8,321.0664013225075
GL,921,JHS,5447,JEG,3997,,0,DH8,200.8126818702037
GL,921,JHS,5447,SFJ,9,,0,DH7 DH8,131.37102422102788
GL,921,JJU,5442,JNN,5444,,0,BH2,77.35141816098275
GL,921,JJU,5442,JNS,5445,,0,BH2,22.475691561301165
GL,921,JJU,5442,LLU,5438,,0,BH2,37.59439052704547
GL,921,JJU,5442,QFG,\N,,0,BH2,
GL,921,JJU,5442,QJH,\N,,0,BH2,
GL,921,JJU,5442,QUW,\N,,0,BH2,
GL,921,JJU,5442,UAK,7,,0,BH2,59.2486074938591
GL,921,JNN,5444,JJU,5442,,0,BH2,77.35141816098275
GL,921,JNN,5444,LLU,5438,,0,BH2,40.36669653265559
GL,921,JNN,5444,QUW,\N,,0,BH2,
GL,921,JNN,5444,XEQ,\N,,0,BH2,
GL,921,JNS,5445,JJU,5442,,0,BH2,22.475691561301165
GL,921,JNS,5445,QFX,\N,,0,BH2,
GL,921,JNS,5445,UAK,7,,0,BH2,43.54730727017686
GL,921,JQA,5449,JAV,3995,,0,DH8,177.11975594960433
GL,921,JQA,5449,UMD,8628,,0,BH2,22.292730379264587
GL,921,JSU,5443,GOH,8,,0,DH7,148.37328661719081
GL,921,JSU,5443,SFJ,9,,0,DH7,203.9937014195866
GL,921,JUK,\N,UMD,8628,,0,BH2,
GL,921,JUU,\N,IOT,\N,,0,BH2,
GL,921,JUU,\N,UMD,8628,,0,BH2,
GL,921,JUV,5448,AOQ,\N,,0,BH2,
GL,921,JUV,5448,IUI,\N,,0,BH2,
GL,921,JUV,5448,JAV,3995,,0,DH8,434.6627716798616
GL,921,JUV,5448,KGQ,\N,,0,BH2,
GL,921,JUV,5448,KHQ,\N,,0,BH2,
GL,921,JUV,5448,NAQ,5446,,0,DH8,641.7321749703323
GL,921,JUV,5448,NSQ,\N,,0,BH2,
GL,921,JUV,5448,TQA,\N,,0,BH2,
GL,921,JUV,5448,UPK,\N,,0,BH2,
GL,921,KEF,16,GOH,8,,0,DH8,1400.5551093321362
GL,921,KGQ,\N,JUV,5448,,0,BH2,
GL,921,KGQ,\N,UPK,\N,,0,BH2,
GL,921,KHQ,\N,JUV,5448,,0,BH2,
GL,921,KHQ,\N,NSQ,\N,,0,BH2,
GL,921,KUS,4248,AGM,7642,,0,BH2,
GL,921,KUS,4248,CNP,5439,,0,DH8,
GL,921,KUS,4248,GOH,8,,0,DH8,
GL,921,KUS,4248,SFJ,9,,0,DH8,
GL,921,KUZ,\N,AGM,7642,,0,BH2,
GL,921,LLU,5438,JJU,5442,,0,BH2,37.59439052704547
GL,921,LLU,5438,JNN,5444,,0,BH2,40.36669653265559
GL,921,NAQ,5446,JUV,5448,,0,DH8,641.7321749703323
GL,921,NAQ,5446,SRK,\N,,0,BH2,
GL,921,NAQ,5446,THU,10,,0,BH2,107.82674129344004
GL,921,NIQ,\N,UMD,8628,,0,BH2,
GL,921,NSQ,\N,JUV,5448,,0,BH2,
GL,921,NSQ,\N,KHQ,\N,,0,BH2,
GL,921,OBY,8208,CNP,5439,,0,NDE,37.825789393732876
GL,921,QFG,\N,QOQ,\N,,0,BH2,
GL,921,QFN,\N,JNN,5444,,0,BH2,
GL,921,QJH,\N,JJU,5442,,0,BH2,
GL,921,QOQ,\N,JJU,5442,,0,BH2,
GL,921,QUV,\N,QFN,\N,,0,BH2,
GL,921,QUW,\N,JJU,5442,,0,BH2,
GL,921,QUW,\N,JNN,5444,,0,BH2,
GL,921,SAE,\N,IKE,\N,,0,BH2,
GL,921,SAE,\N,UMD,8628,,0,BH2,
GL,921,SFJ,9,CPH,609,,0,332,3429.132102181229
GL,921,SFJ,9,GOH,8,,0,DH8 DH7,316.8319835437087
GL,921,SFJ,9,JAV,3995,,0,DH8,248.4851710319598
GL,921,SFJ,9,JEG,3997,,0,DH8,208.96915328052796
GL,921,SFJ,9,JHS,5447,,0,DH7 DH8,131.37102422102788
GL,921,SFJ,9,JSU,5443,,0,DH7,203.9937014195866
GL,921,SFJ,9,KUS,4248,,0,DH8,
GL,921,SFJ,9,UAK,7,,0,DH8,698.9518739101737
GL,921,SGG,\N,AGM,7642,,0,BH2,
GL,921,SRK,\N,NAQ,5446,,0,BH2,
GL,921,SVR,\N,THU,10,,0,BH2,
GL,921,THU,10,NAQ,5446,,0,BH2,107.82674129344004
GL,921,THU,10,SVR,\N,,0,BH2,
GL,921,TQA,\N,IUI,\N,,0,BH2,
GL,921,TQA,\N,JUV,5448,,0,BH2,
GL,921,TQI,\N,AGM,7642,,0,BH2,
GL,921,UAK,7,GOH,8,,0,DH8,463.69236631215006
GL,921,UAK,7,JFR,5440,,0,DH8,242.49268993768794
GL,921,UAK,7,JJU,5442,,0,BH2,59.2486074938591
GL,921,UAK,7,JNS,5445,,0,BH2,43.54730727017686
GL,921,UAK,7,SFJ,9,,0,DH8,698.9518739101737
GL,921,UMD,8628,IKE,\N,,0,BH2,
GL,921,UMD,8628,IOT,\N,,0,BH2,
GL,921,UMD,8628,JQA,5449,,0,BH2,22.292730379264587
GL,921,UMD,8628,JUK,\N,,0,BH2,
GL,921,UMD,8628,JUU,\N,,0,BH2,
GL,921,UMD,8628,NIQ,\N,,0,BH2,
GL,921,UMD,8628,SAE,\N,,0,BH2,
GL,921,UPK,\N,JUV,5448,,0,BH2,
GL,921,UPK,\N,KGQ,\N,,0,BH2,
GL,921,XEQ,\N,QUV,\N,,0,BH2,
GQ,1492,ATH,3941,HER,1452,,0,J41,309.0686404804655
GQ,1492,ATH,3941,KSO,1453,,0,J41,361.25214296358735
GQ,1492,ATH,3941,KZI,1463,,0,J41,318.1083645446118
GQ,1492,AXD,1446,JSH,1480,,0,J41,627.2455284659104
GQ,1492,CFU,1460,PVK,1470,,0,J41,105.15288145474635
GQ,1492,EFL,1455,PVK,1470,,0,J41,92.4716549434175
GQ,1492,HER,1452,ATH,3941,,0,J41,309.0686404804655
GQ,1492,HER,1452,JIK,4191,,0,J41,280.61690710933385
GQ,1492,HER,1452,KGS,1458,,0,J41,235.87295935900653
GQ,1492,HER,1452,MJT,1469,,0,J41,431.95546985521366
GQ,1492,HER,1452,RHO,1472,,0,J41,287.3822151029805
GQ,1492,JIK,4191,LXS,1465,,0,J41,266.442723082951
GQ,1492,JKH,1450,MJT,1469,,0,J41,88.7244322197092
GQ,1492,JKH,1450,RHO,1472,,0,J41,275.64058464737775
GQ,1492,JSH,1480,AXD,1446,,0,J41,627.2455284659104
GQ,1492,JSH,1480,PVK,1470,,0,J41,627.6794698132653
GQ,1492,KIT,1454,ZTH,1488,,0,J41,250.61798462953266
GQ,1492,KSO,1453,ATH,3941,,0,J41,361.25214296358735
GQ,1492,LXS,1465,JIK,4191,,0,J41,266.442723082951
GQ,1492,LXS,1465,MJT,1469,,0,J41,151.0418299769323
GQ,1492,LXS,1465,SKG,1486,,0,J41,203.67810755220108
GQ,1492,MJT,1469,JKH,1450,,0,J41,88.7244322197092
GQ,1492,MJT,1469,LXS,1465,,0,J41,151.0418299769323
GQ,1492,MJT,1469,RHO,1472,,0,J41,322.53174766020953
GQ,1492,PVK,1470,CFU,1460,,0,J41,105.15288145474635
GQ,1492,PVK,1470,EFL,1455,,0,J41,92.4716549434175
GQ,1492,PVK,1470,JSH,1480,,0,J41,627.6794698132653
GQ,1492,RHO,1472,HER,1452,,0,J41,287.3822151029805
GQ,1492,RHO,1472,JKH,1450,,0,J41,275.64058464737775
GQ,1492,RHO,1472,SMI,1476,,0,J41,176.8251619262965
GQ,1492,SKG,1486,LXS,1465,,0,J41,203.67810755220108
GQ,1492,SKG,1486,SKU,1482,,0,J41,215.8455548417188
GQ,1492,SKU,1482,SKG,1486,,0,J41,215.8455548417188
GQ,1492,SMI,1476,RHO,1472,,0,J41,176.8251619262965
GQ,1492,ZTH,1488,EFL,1455,,0,J41,53.08742900469826
GQ,1492,ZTH,1488,KIT,1454,,0,J41,250.61798462953266
GR,508,ACI,497,GCI,498,,0,BNT,41.09177644565014
GR,508,ACI,497,SOU,495,,0,BNT,151.15614934299236
GR,508,BRS,490,GCI,498,,0,AT7,216.73332142692158
GR,508,DNR,1405,GCI,498,,0,BNT,101.6166178650317
GR,508,EMA,523,GCI,498,,0,AT7,387.9325684856711
GR,508,GCI,498,ACI,497,,0,BNT,41.09177644565014
GR,508,GCI,498,BRS,490,,0,AT7,216.73332142692158
GR,508,GCI,498,DNR,1405,,0,BNT,101.6166178650317
GR,508,GCI,498,EMA,523,,0,AT7,387.9325684856711
GR,508,GCI,498,JER,499,,0,AT4 AT7,38.80134579162579
GR,508,GCI,498,LGW,502,,0,E95 AT7,256.1728860346628
GR,508,GCI,498,MAN,478,,0,AT7,436.3282567198684
GR,508,GCI,498,STN,548,,0,AT7,337.887913648148
GR,508,JER,499,GCI,498,,0,AT4 AT7,38.80134579162579
GR,508,JER,499,STN,548,,0,AT7,343.62072640950277
GR,508,LGW,502,GCI,498,,0,E95 AT7,256.1728860346628
GR,508,MAN,478,GCI,498,,0,AT7,436.3282567198684
GR,508,SOU,495,ACI,497,,0,BNT,151.15614934299236
GR,508,STN,548,GCI,498,,0,AT7,337.887913648148
GR,508,STN,548,JER,499,,0,AT7,343.62072640950277
GS,690,AAT,6946,URC,3399,,0,E90,429.9138062394552
GS,690,AKU,6404,URC,3399,,0,320 E90,657.1397445383285
GS,690,AQG,6427,HAK,4120,,0,E90,1356.025164913636
